Paper_Doi,Citation_Type,Cited_Doi,Year,Title
10.1073/pnas.1205576109,Backward,10.1038/440435a,2006.0,Avian flu: Influenza virus receptors in the human airway
10.1073/pnas.1205576109,Backward,10.1128/JVI.79.4.2191-2198.2005,2005.0,Lethality to Ferrets of H5N1 Influenza Viruses Isolated from Humans and Poultry in 2004
10.1073/pnas.1205576109,Backward,10.1002/rmv.352,2002.0,Functional balance between haemagglutinin and neuraminidase in influenza virus infections
10.1073/pnas.1205576109,Backward,10.1073/PNAS.100133697,2000.0,A DNA transfection system for generation of influenza A virus from eight plasmids.
10.1073/pnas.1205576109,Backward,10.1128/JVI.73.10.8851-8856.1999,1999.0,"Genetic Reassortment of Avian, Swine, and Human Influenza A Viruses in American Pigs"
10.1073/pnas.1205576109,Backward,10.1128/JVI.72.9.7367-7373.1998,1998.0,Molecular Basis for the Generation in Pigs of Influenza A Viruses with Pandemic Potential
10.1073/pnas.1205576109,Backward,10.1590/S0074-02761994000400015,1994.0,Characterization of the hemagglutinin receptor specificity and neuraminidase substrate specificity of clinical isolates of human influenza A viruses.
10.1073/pnas.1205576109,Backward,10.1002/PRO.5560031007,1994.0,"Influenza virus neuraminidase: Structure, antibodies, and inhibitors"
10.1073/pnas.1205576109,Backward,10.1159/000157337,1990.0,Pigs as ‘Mixing Vessels’ for the Creation of New Pandemic Influenza A Viruses
10.1073/pnas.1205576109,Backward,10.1007/82_2011_195,2013.0,Swine influenza viruses: an Asian perspective.
10.1073/pnas.1205576109,Backward,10.1016/S0084-3873(09)79609-9,2009.0,"Triple-Reassortant Swine Influenza A (H1) in Humans in the United States, 2005–2009"
10.1073/pnas.1205576109,Backward,,2009.0,Communication Correspondence
10.1371/journal.pone.0032226,Forward,10.1007/s40005-024-00719-1,2025.0,Development of lipid nanoparticle formulation for intramuscular administration of mRNA vaccine against respiratory syncytial virus
10.1371/journal.pone.0032226,Forward,10.3389/fimmu.2024.1506638,2024.0,Mucosal vaccination with outer membrane vesicles derived from Bordetella pertussis reduces nasal bacterial colonization after experimental infection
10.1371/journal.pone.0032226,Forward,10.1101/2024.03.11.584448,2024.0,Use of Mucosally Administered Outer Membrane Vesicles Derived from Bordetella pertussis to Diminish Nasal Bacterial Colonization
10.1371/journal.pone.0032226,Forward,10.1016/j.coviro.2023.101337,2023.0,Structural basis for respiratory syncytial virus and human metapneumovirus neutralization.
10.1371/journal.pone.0032226,Forward,10.3389/fimmu.2023.1215323,2023.0,Immunogenicity and protective efficacy of an RSV G S177Q central conserved domain nanoparticle vaccine
10.1371/journal.pone.0032226,Forward,10.4110/in.2021.21.e27,2021.0,Monocytes Contribute to IFN-β Production via the MyD88-Dependent Pathway and Cytotoxic T-Cell Responses against Mucosal Respiratory Syncytial Virus Infection
10.1371/journal.pone.0032226,Forward,10.3390/v13071214,2021.0,Functional Features of the Respiratory Syncytial Virus G Protein
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0246770,2021.0,Immunogenicity and inflammatory properties of respiratory syncytial virus attachment G protein in cotton rats
10.1371/journal.pone.0032226,Forward,10.3390/v13010119,2021.0,"Respiratory Syncytial Virus G Protein Sequence Variability among Isolates from St. Petersburg, Russia, during the 2013–2014 Epidemic Season"
10.1371/journal.pone.0032226,Forward,10.3390/vaccines8040716,2020.0,Recombinant Live Attenuated Influenza Virus Expressing Conserved G-Protein Domain in a Chimeric Hemagglutinin Molecule Induces G-Specific Antibodies and Confers Protection against Respiratory Syncytial Virus
10.1371/journal.pone.0032226,Forward,10.1016/j.antiviral.2019.05.011,2019.0,The efficacy of inactivated split respiratory syncytial virus as a vaccine candidate and the effects of novel combination adjuvants.
10.1371/journal.pone.0032226,Forward,10.3389/fimmu.2019.00567,2019.0,Sublingual Immunization With an RSV G Glycoprotein Fragment Primes IL-17-Mediated Immunopathology Upon Respiratory Syncytial Virus Infection
10.1371/journal.pone.0032226,Forward,10.7774/cevr.2019.8.1.43,2019.0,Vaccine containing G protein fragment and recombinant baculovirus expressing M2 protein induces protective immunity to respiratory syncytial virus
10.1371/journal.pone.0032226,Forward,10.3390/v11010062,2019.0,Differential Role of Anti-Viral Sensing Pathway for the Production of Type I Interferon β in Dendritic Cells and Macrophages Against Respiratory Syncytial Virus A2 Strain Infection
10.1371/journal.pone.0032226,Forward,10.1002/adhm.201801180,2018.0,Microneedle‐Mediated Vaccine Delivery to the Oral Mucosa
10.1371/journal.pone.0032226,Forward,10.1111/all.13661,2018.0,Chitinase 3‐like 1 protein plays a critical role in respiratory syncytial virus‐induced airway inflammation
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0205071,2018.0,Vaccination by microneedle patch with inactivated respiratory syncytial virus and monophosphoryl lipid A enhances the protective efficacy and diminishes inflammatory disease after challenge
10.1371/journal.pone.0032226,Forward,10.3389/fimmu.2017.00819,2017.0,Transient Depletion of CD169+ Cells Contributes to Impaired Early Protection and Effector CD8+ T Cell Recruitment against Mucosal Respiratory Syncytial Virus Infection
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0175384,2017.0,Universal vaccine against respiratory syncytial virus A and B subtypes
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0169139,2017.0,Monoclonal Antibody against G Glycoprotein Increases Respiratory Syncytial Virus Clearance In Vivo and Prevents Vaccine-Enhanced Diseases
10.1371/journal.pone.0032226,Forward,10.3349/ymj.2016.57.4.809,2016.0,In Hot Pursuit of the First Vaccine Against Respiratory Syncytial Virus
10.1371/journal.pone.0032226,Forward,10.1002/9781118833322.CH24,2016.0,Vaccine Delivery: Current Routes of Administration and Novel Approaches
10.1371/journal.pone.0032226,Forward,10.1586/14760584.2016.1105134,2016.0,Recent advances in the development of subunit-based RSV vaccines
10.1371/journal.pone.0032226,Forward,10.1371/journal.ppat.1005318,2015.0,Respiratory Syncytial Virus Uses CX3CR1 as a Receptor on Primary Human Airway Epithelial Cultures
10.1371/journal.pone.0032226,Forward,10.1089/mab.2014.0089,2015.0,Monoclonal Antibodies Against the Human Respiratory Syncytial Virus Obtained by Immunization with Epitope Peptides and CpG-DNA-liposome Complex.
10.1371/journal.pone.0032226,Forward,10.4110/in.2015.15.2.73,2015.0,Caspase-1 Independent Viral Clearance and Adaptive Immunity Against Mucosal Respiratory Syncytial Virus Infection
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0119408,2015.0,Sublingual Immunization of Trivalent Human Papillomavirus DNA Vaccine in Baculovirus Nanovector for Protection against Vaginal Challenge
10.1371/journal.pone.0032226,Forward,10.1016/j.virol.2014.12.004,2015.0,Recombinant influenza virus carrying the conserved domain of respiratory syncytial virus (RSV) G protein confers protection against RSV without inflammatory disease.
10.1371/journal.pone.0032226,Forward,10.1016/j.vaccine.2014.08.045,2014.0,Baculovirus-expressed virus-like particle vaccine in combination with DNA encoding the fusion protein confers protection against respiratory syncytial virus.
10.1371/journal.pone.0032226,Forward,10.1016/j.jconrel.2014.05.060,2014.0,Buccal and sublingual vaccine delivery
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0094269,2014.0,Development of Safe and Effective RSV Vaccine by Modified CD4 Epitope in G Protein Core Fragment (Gcf)
10.1371/journal.pone.0032226,Forward,10.3390/nu6020517,2014.0,Immunomodulatory Activity of Red Ginseng against Influenza A Virus Infection
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0075460,2013.0,Mucosal Vaccination with Recombinant Adenovirus Encoding Nucleoprotein Provides Potent Protection against Influenza Virus Infection
10.1371/journal.pone.0032226,Forward,10.1089/vim.2012.0087,2013.0,Neonatal immunization with respiratory syncytial virus glycoprotein fragment induces protective immunity in the presence of maternal antibodies in mice.
10.1371/journal.pone.0032226,Forward,10.4110/in.2013.13.3.81,2013.0,Sublingual Delivery of Vaccines for the Induction of Mucosal Immunity
10.1371/journal.pone.0032226,Forward,10.1016/j.neubiorev.2013.04.012,2013.0,"Intranasal administration of oxytocin: Behavioral and clinical effects, a review"
10.1371/journal.pone.0032226,Forward,10.1371/journal.pone.0062568,2013.0,Human Metapneumovirus Glycoprotein G Disrupts Mitochondrial Signaling in Airway Epithelial Cells
10.1371/journal.pone.0032226,Forward,10.4110/in.2012.12.6.261,2012.0,Immunogenicity and Protective Efficacy of a Dual Subunit Vaccine Against Respiratory Syncytial Virus and Influenza Virus
10.1371/journal.pone.0032226,Forward,,2015.0,Adult asthma exacerbation and respiratory syncytial virus specific IgE detection in sputa
10.1371/journal.pone.0032226,Forward,,2014.0,Structure and Function of RSV Surface Glycoproteins
10.1371/journal.pone.0032226,Forward,10.1007/978-3-7091-1419-3_5,2013.0,Subunit Vaccine Candidates Engineered from the Central Conserved Region of the RSV G Protein Aimed for Parenteral or Mucosal Delivery
10.1371/journal.pone.0032226,Forward,10.1007/978-3-642-38919-1_4,2013.0,Structure and function of respiratory syncytial virus surface glycoproteins.
10.1371/journal.pone.0032226,Backward,10.1073/pnas.1001562107,2010.0,CX3CR1+ CD8α+ dendritic cells are a steady-state population related to plasmacytoid dendritic cells
10.1371/journal.pone.0032226,Backward,10.1124/mol.109.060400,2010.0,"Phosphatidylinositol 3,4,5-Triphosphate-Dependent Rac Exchanger 1 (P-Rex-1), a Guanine Nucleotide Exchange Factor for Rac, Mediates Angiogenic Responses to Stromal Cell-Derived Factor-1/Chemokine Stromal Cell Derived Factor-1 (SDF-1/CXCL-12) Linked to Rac Activation, Endothelial Cell Migration, and "
10.1371/journal.pone.0032226,Backward,10.1126/science.1178331,2010.0,"Development of Monocytes, Macrophages, and Dendritic Cells"
10.1371/journal.pone.0032226,Backward,10.1128/JVI.01755-09,2009.0,Vaccination To Induce Antibodies Blocking the CX3C-CX3CR1 Interaction of Respiratory Syncytial Virus G Protein Reduces Pulmonary Inflammation and Virus Replication in Mice
10.1371/journal.pone.0032226,Backward,10.1016/j.jcv.2009.01.009,2009.0,"Murine host responses to respiratory syncytial virus (RSV) following intranasal administration of a Protollin-adjuvanted, epitope-enhanced recombinant G protein vaccine."
10.1371/journal.pone.0032226,Backward,10.1016/J.VACCINE.2007.09.073,2007.0,Sublingual immunization induces broad-based systemic and mucosal immune responses in mice.
10.1371/journal.pone.0032226,Backward,10.1016/J.JIM.2007.07.011,2007.0,Detection and quantitation of eosinophils in the murine respiratory tract by flow cytometry.
10.1371/journal.pone.0032226,Backward,10.1016/J.JACI.2007.06.013,2007.0,"Sublingual immunotherapy induces IL-10-producing T regulatory cells, allergen-specific T-cell tolerance, and immune deviation."
10.1371/journal.pone.0032226,Backward,10.1128/JVI.02372-07,2007.0,Single Intranasal Immunization with Recombinant Adenovirus-Based Vaccine Induces Protective Immunity against Respiratory Syncytial Virus Infection
10.1371/journal.pone.0032226,Backward,10.4049/jimmunol.176.3.1600,2006.0,Respiratory Syncytial Virus G Protein and G Protein CX3C Motif Adversely Affect CX3CR1+ T Cell Responses
10.1371/journal.pone.0032226,Backward,10.1086/491739,2005.0,Proinflammatory responses in the murine brain after intranasal delivery of cholera toxin: implications for the use of AB toxins as adjuvants in intranasal vaccines.
10.1371/journal.pone.0032226,Backward,10.1016/S0264-410X(03)00570-X,2003.0,"The immunogenicity, protective efficacy and safety of BBG2Na, a subunit respiratory syncytial virus (RSV) vaccine candidate, against RSV-B."
10.1371/journal.pone.0032226,Backward,10.1128/JVI.77.18.10078-10087.2003,2003.0,Enhanced Mucosal Immunoglobulin A Response of Intranasal Adenoviral Vector Human Immunodeficiency Virus Vaccine and Localization in the Central Nervous System
10.1371/journal.pone.0032226,Backward,10.1016/S0264-410X(02)00155-X,2002.0,A dilemma for mucosal vaccination: efficacy versus toxicity using enterotoxin-based adjuvants.
10.1371/journal.pone.0032226,Backward,10.1038/90675,2001.0,CX3C chemokine mimicry by respiratory syncytial virus G glycoprotein
10.1371/journal.pone.0032226,Backward,10.4049/jimmunol.165.9.4778,2000.0,Cutting Edge: The Mucosal Adjuvant Cholera Toxin Redirects Vaccine Proteins into Olfactory Tissues
10.1371/journal.pone.0032226,Backward,10.1001/JAMA.283.4.499,2000.0,Impact of respiratory virus infections on persons with chronic underlying conditions.
10.1371/journal.pone.0032226,Backward,10.1128/JVI.73.8.6610-6617.1999,1999.0,Identification of a Linear Heparin Binding Domain for Human Respiratory Syncytial Virus Attachment Glycoprotein G
10.1371/journal.pone.0032226,Backward,10.1128/JVI.73.7.5637-5645.1999,1999.0,Identification of Multiple Protective Epitopes (Protectopes) in the Central Conserved Domain of a Prototype Human Respiratory Syncytial Virus G Protein
10.1371/journal.pone.0032226,Backward,10.1084/JEM.188.10.1967,1998.0,Atypical Pulmonary Eosinophilia Is Mediated by a Specific Amino Acid Sequence of the Attachment (G) Protein of Respiratory Syncytial Virus
10.1371/journal.pone.0032226,Backward,10.1016/S0264-410X(98)00142-X,1998.0,Respiratory syncytial virus infection in older persons.
10.1371/journal.pone.0032226,Backward,10.1099/0022-1317-79-9-2215,1998.0,Enhanced neutralization of human respiratory syncytial virus by mixtures of monoclonal antibodies to the attachment (G) glycoprotein.
10.1371/journal.pone.0032226,Backward,10.1084/JEM.187.11.1921,1998.0,Eliminating a Region of Respiratory Syncytial Virus Attachment Protein Allows Induction of Protective Immunity without Vaccine-enhanced Lung Eosinophilia
10.1371/journal.pone.0032226,Backward,10.1128/JVI.72.4.2871-2880.1998,1998.0,Priming with Secreted Glycoprotein G of Respiratory Syncytial Virus (RSV) Augments Interleukin-5 Production and Tissue Eosinophilia after RSV Challenge
10.1371/journal.pone.0032226,Backward,10.1099/0022-1317-78-10-2419,1997.0,Antigenic structure of the human respiratory syncytial virus G glycoprotein and relevance of hypermutation events for the generation of antigenic variants.
10.1371/journal.pone.0032226,Backward,10.1084/JEM.186.3.421,1997.0,Virus-specific CD8+ T Lymphocytes Downregulate T Helper Cell Type 2 Cytokine Secretion and Pulmonary Eosinophilia during Experimental Murine Respiratory Syncytial Virus Infection
10.1371/journal.pone.0032226,Backward,10.1002/PRO.5560060619,1997.0,Determination of the disulfide bond arrangement of human respiratory syncytial virus attachment (G) protein by matrix‐assisted laser desorption/ionization time‐of‐flight mass spectrometry
10.1371/journal.pone.0032226,Backward,10.1073/PNAS.94.10.5267,1997.0,A nontoxic mutant of cholera toxin elicits Th2-type responses for enhanced mucosal immunity.
10.1371/journal.pone.0032226,Backward,10.1006/VIRO.1997.8465,1997.0,Induction of protective immunity in rodents by vaccination with a prokaryotically expressed recombinant fusion protein containing a respiratory syncytial virus G protein fragment.
10.1371/journal.pone.0032226,Backward,10.1128/jvi.70.11.7783-7791.1996,1996.0,Generation of atypical pulmonary inflammatory responses in BALB/c mice after immunization with the native attachment (G) glycoprotein of respiratory syncytial virus
10.1371/journal.pone.0032226,Backward,10.1016/S0960-9822(00)00088-9,1994.0,Differential binding of chemokines to glycosaminoglycan subpopulations
10.1371/journal.pone.0032226,Backward,10.1084/JEM.179.1.81,1994.0,Distinct types of lung disease caused by functional subsets of antiviral T cells
10.1371/journal.pone.0032226,Backward,10.1093/INTIMM/4.4.493,1992.0,Pulmonary eosinophilic response to respiratory syncytial virus infection in mice sensitized to the major surface glycoprotein G.
10.1371/journal.pone.0032226,Backward,10.1093/NAR/17.13.5404,1989.0,Rapid insertional mutagenesis of DNA by polymerase chain reaction (PCR).
10.1371/journal.pone.0032226,Backward,10.1128/jvi.61.10.3163-3166.1987,1987.0,Antigenic relatedness between glycoproteins of human respiratory syncytial virus subgroups A and B: evaluation of the contributions of F and G glycoproteins to immunity
10.1371/journal.pone.0032226,Backward,10.1099/0022-1317-68-9-2521,1987.0,Demonstration that glycoprotein G is the attachment protein of respiratory syncytial virus.
10.1371/journal.pone.0032226,Backward,,1984.0,Monoclonal antibodies protect against respiratory syncytial virus infection in mice.
10.1371/journal.pone.0032226,Backward,10.1016/S0140-6736(83)90499-3,1983.0,MONOCLONAL ANTIBODIES PROTECT AGAINST RESPIRATORY SYNCYTIAL VIRUS
10.1371/journal.pone.0032226,Backward,10.1201/b16539-7,2008.0,Immunologic responses to sublingual allergen immunotherapy.
10.1371/journal.pone.0032226,Backward,10.1078/1438-4221-00241,2003.0,Role of secretory antibodies in the defence against infections.
10.1371/journal.pone.0032226,Backward,10.1086/314567,1999.0,Respiratory syncytial virus pneumonia among the elderly: an assessment of disease burden.
10.1016/j.vetmic.2012.05.035,Forward,10.1038/s41541-025-01074-4,2025.0,Cyclic di AMP phosphodiesterase nanovaccine elicits protective immunity against Burkholderia cenocepacia infection in mice
10.1016/j.vetmic.2012.05.035,Forward,10.1002/smll.202303713,2023.0,Novel Vectors and Administrations for mRNA Delivery.
10.1016/j.vetmic.2012.05.035,Forward,10.3390/pharmaceutics15041238,2023.0,Pulmonary Application of Novel Antigen-Loaded Chitosan Nano-Particles Co-Administered with the Mucosal Adjuvant C-Di-AMP Resulted in Enhanced Immune Stimulation and Dose Sparing Capacity
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.bsheal.2022.11.002,2022.0,Immunologically effective biomaterials-enhanced vaccines against infection of pathogenic microorganisms
10.1016/j.vetmic.2012.05.035,Forward,10.3390/vaccines10122181,2022.0,Efficacy of a Novel Multiepitope Vaccine Candidate against Foot-and-Mouth Disease Virus Serotype O and A
10.1016/j.vetmic.2012.05.035,Forward,10.1007/s00289-022-04579-3,2022.0,The evolution of the global COVID-19 epidemic in Morocco and understanding the different therapeutic approaches of chitosan in the control of the pandemic
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.cis.2022.102772,2022.0,"Bioactive-loaded nanodelivery systems for the feed and drugs of livestock; purposes, techniques and applications."
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.mtadv.2022.100252,2022.0,Harnessing chitosan and poly-(γ-glutamic acid)-based biomaterials towards cancer immunotherapy
10.1016/j.vetmic.2012.05.035,Forward,10.3390/pharmaceutics14051014,2022.0,Intranasal Immunization with Zika Virus Envelope Domain III-Flagellin Fusion Protein Elicits Systemic and Mucosal Immune Responses and Protection against Subcutaneous and Intravaginal Virus Challenges
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.vetimm.2022.110406,2022.0,Chitosan-based formulation of hemagglutinin antigens for oculo-nasal booster vaccination of chickens against influenza viruses.
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.ijbiomac.2021.04.157,2021.0,Chitin and chitosan as tools to combat COVID-19: A triple approach
10.1016/j.vetmic.2012.05.035,Forward,10.3389/fcimb.2021.643953,2021.0,Chitosan-Based Nanoparticles Against Viral Infections
10.1016/j.vetmic.2012.05.035,Forward,10.3390/vaccines8040710,2020.0,Type IIb Heat Labile Enterotoxin B Subunit as a Mucosal Adjuvant to Enhance Protective Immunity against H5N1 Avian Influenza Viruses
10.1016/j.vetmic.2012.05.035,Forward,10.3390/vaccines8020240,2020.0,Use of PELC/CpG Adjuvant for Intranasal Immunization with Recombinant Hemagglutinin to Develop H7N9 Mucosal Vaccine
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.ijbiomac.2020.03.065,2020.0,"Chitosan, N,N,N-trimethyl chitosan (TMC) and 2-hydroxypropyltrimethyl ammonium chloride chitosan (HTCC): The potential immune adjuvants and nano carriers."
10.1016/j.vetmic.2012.05.035,Forward,10.1186/s13567-020-00762-4,2020.0,Intranasally administered protein coated chitosan nanoparticles encapsulating influenza H9N2 HA2 and M2e mRNA molecules elicit protective immunity against avian influenza viruses in chickens
10.1016/j.vetmic.2012.05.035,Forward,10.1007/978-3-030-29768-8_7,2019.0,Nanoformulations: A Valuable Tool in the Therapy of Viral Diseases Attacking Humans and Animals
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.biomaterials.2019.119518,2019.0,Development of DNA-anchored assembly of small extracellular vesicle for efficient antigen delivery to antigen presenting cells.
10.1016/j.vetmic.2012.05.035,Forward,10.3389/fimmu.2019.01605,2019.0,Innovative Mucosal Vaccine Formulations Against Influenza A Virus Infections
10.1016/j.vetmic.2012.05.035,Forward,10.1007/s00705-018-3837-3,2018.0,Inactivated enterovirus 71 with poly-γ-glutamic acid/Chitosan nano particles (PC NPs) induces high cellular and humoral immune responses in BALB/c mice
10.1016/j.vetmic.2012.05.035,Forward,10.3389/fmicb.2017.01411,2017.0,Immunization with Recombinant TcdB-Encapsulated Nanocomplex Induces Protection against Clostridium difficile Challenge in a Mouse Model
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.aca.2017.06.045,2017.0,Advanced nanotechnologies in avian influenza: Current status and future trends – A review
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.vetmic.2017.01.020,2017.0,"Mucosal vaccination of conserved sM2, HA2 and cholera toxin subunit A1 (CTA1) fusion protein with poly gamma-glutamate/chitosan nanoparticles (PC NPs) induces protection against divergent influenza subtypes."
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.jconrel.2016.02.014,2016.0,Mucosal vaccine delivery: Current state and a pediatric perspective.
10.1016/j.vetmic.2012.05.035,Forward,10.1371/journal.pone.0139785,2015.0,Intranasal Immunization with DOTAP Cationic Liposomes Combined with DC-Cholesterol Induces Potent Antigen-Specific Mucosal and Systemic Immune Responses in Mice
10.1016/j.vetmic.2012.05.035,Forward,10.1371/journal.pntd.0003958,2015.0,Immunogenic Properties of a BCG Adjuvanted Chitosan Nanoparticle-Based Dengue Vaccine in Human Dendritic Cells
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.vaccine.2015.03.082,2015.0,Use of recombinant flagellin in oil-in-water emulsions enhances hemagglutinin-specific mucosal IgA production and IL-17 secreting T cells against H5N1 avian influenza virus infection.
10.1016/j.vetmic.2012.05.035,Forward,10.2147/IJN.S72318,2014.0,Induction of mucosal immune responses and protection of cattle against direct-contact challenge by intranasal delivery with foot-and-mouth disease virus antigen mediated by nanoparticles
10.1016/j.vetmic.2012.05.035,Forward,10.2217/nnm.14.10,2014.0,Highly versatile immunostimulating nanocapsules for specific immune potentiation.
10.1016/j.vetmic.2012.05.035,Forward,,2014.0,"Cell surface expression vector of influenza virus antigen, and microorganism transformed thereby"
10.1016/j.vetmic.2012.05.035,Forward,10.1142/9789814520652_0007,2014.0,Polysaccharide-Based Nanocarriers for Drug Delivery
10.1016/j.vetmic.2012.05.035,Forward,10.1371/journal.pone.0094051,2014.0,Mucosal Vaccination with Recombinant Lactobacillus casei-Displayed CTA1-Conjugated Consensus Matrix Protein-2 (sM2) Induces Broad Protection against Divergent Influenza Subtypes in BALB/c Mice
10.1016/j.vetmic.2012.05.035,Forward,10.1186/1743-422X-11-21,2014.0,Heterosubtypic protective immunity against widely divergent influenza subtypes induced by fusion protein 4sM2 in BALB/c mice
10.1016/j.vetmic.2012.05.035,Forward,10.1007/s10068-014-0033-4,2014.0,Development of an oral immunoadjuvant from cheonggukjang that is efficacious for both mucosal and systemic immunity
10.1016/j.vetmic.2012.05.035,Forward,10.1016/j.jviromet.2013.08.022,2013.0,The highly conserved HA2 protein of the influenza A virus induces a cross protective immune response.
10.1016/j.vetmic.2012.05.035,Forward,10.5582/BST.2013.V7.3.129,2013.0,A recombinant protein containing highly conserved hemagglutinin residues 81-122 of influenza H5N1 induces strong humoral and mucosal immune responses.
10.1016/j.vetmic.2012.05.035,Forward,10.1007/12_2021_93,2021.0,An Overview on Chitosan-Based Adjuvant/Vaccine Delivery Systems
10.1016/j.vetmic.2012.05.035,Forward,10.3389/978-2-88963-676-1,2020.0,Innovative Therapeutic and Vaccine Approaches against Respiratory Pathogens
10.1016/j.vetmic.2012.05.035,Forward,10.1007/s10856-016-5787-1,2016.0,Poly(γ-glutamic acid) and poly(γ-glutamic acid)-based nanocomplexes enhance type II collagen production in intervertebral disc
10.1016/j.vetmic.2012.05.035,Forward,10.1007/978-3-319-41926-8_3,2016.0,Chitosan Based Nanomaterials and Its Applications
10.1016/j.vetmic.2012.05.035,Forward,10.1007/978-3-319-25832-4_8,2016.0,Micro- and Nanotechnology
10.1016/j.vetmic.2012.05.035,Forward,10.4172/2321-6212.1000153,2016.0,Chitosan/Poly(γ-glutamic acid) Polyelectrolyte Complexes: From Self-Assembly to Application in Biomolecules Delivery and RegenerativeMedicine
10.1016/j.vetmic.2012.05.035,Forward,,2014.0,Highly versatile immunostimulating nanocapsules for specific immune
10.1016/j.vetmic.2012.05.035,Forward,10.1007/978-3-319-00978-0_15,2014.0,From Polymers to Nanomedicines: New Materials for Future Vaccines
10.1016/j.vetmic.2012.05.035,Forward,,2014.0,New strategies for simplifying influenza vaccination
10.1016/j.vetmic.2012.05.035,Forward,10.1615/CRITREVTHERDRUGCARRIERSYST.2013005469,2013.0,Nanomedicines for treatment of viral diseases.
10.1016/j.vetmic.2012.05.035,Backward,10.1371/journal.pone.0011548,2010.0,Properly Folded Bacterially Expressed H1N1 Hemagglutinin Globular Head and Ectodomain Vaccines Protect Ferrets against H1N1 Pandemic Influenza Virus
10.1016/j.vetmic.2012.05.035,Backward,10.1186/1743-422X-7-151,2010.0,An H5N1 M2e-based multiple antigenic peptide vaccine confers heterosubtypic protection from lethal infection with pandemic 2009 H1N1 virus
10.1016/j.vetmic.2012.05.035,Backward,10.1139/O10-017,2010.0,Pandemic influenza A (H1N1) virus infection and avian influenza A (H5N1) virus infection: a comparative analysis.
10.1016/j.vetmic.2012.05.035,Backward,10.1002/cbdv.200900283,2010.0,New Biological Functions and Applications of High‐Molecular‐Mass Poly‐γ‐glutamic Acid
10.1016/j.vetmic.2012.05.035,Backward,10.1016/j.vaccine.2009.07.037,2009.0,Poly(gamma-glutamic acid) nano-particles combined with mucosal influenza virus hemagglutinin vaccine protects against influenza virus infection in mice.
10.1016/j.vetmic.2012.05.035,Backward,10.1016/j.vaccine.2009.03.061,2009.0,Investigation of the biological indicator for vaccine efficacy against highly pathogenic avian influenza (HPAI) H5N1 virus challenge in mice and ferrets.
10.1016/j.vetmic.2012.05.035,Backward,10.1371/journal.ppat.1000409,2009.0,Immunogenicity and Protective Efficacy of a Live Attenuated H5N1 Vaccine in Nonhuman Primates
10.1016/j.vetmic.2012.05.035,Backward,10.1002/9780471729259.mc15g03s13,2009.0,The Mouse Model for Influenza
10.1016/j.vetmic.2012.05.035,Backward,10.1016/j.biomaterials.2008.12.066,2009.0,In vivo evaluation of safety and efficacy of self-assembled nanoparticles for oral insulin delivery.
10.1016/j.vetmic.2012.05.035,Backward,10.1007/s00262-009-0689-4,2009.0,Oral administration of poly-gamma-glutamate induces TLR4- and dendritic cell-dependent antitumor effect
10.1016/j.vetmic.2012.05.035,Backward,10.3201/eid1403.070767,2008.0,"Highly Pathogenic Avian Influenza Virus (H5N1) in Domestic Poultry and Relationship with Migratory Birds, South Korea"
10.1016/j.vetmic.2012.05.035,Backward,10.1016/J.VACCINE.2007.09.051,2007.0,Influenza hemagglutinin vaccine with poly(gamma-glutamic acid) nanoparticles enhances the protection against influenza virus infection through both humoral and cell-mediated immunity.
10.1016/j.vetmic.2012.05.035,Backward,10.1128/JVI.01615-07,2007.0,Induction of Heterosubtypic Immunity to Influenza Virus by Intranasal Immunization
10.1016/j.vetmic.2012.05.035,Backward,10.4049/jimmunol.179.2.775,2007.0,Oral Administration of High Molecular Mass Poly-γ-Glutamate Induces NK Cell-Mediated Antitumor Immunity1
10.1016/j.vetmic.2012.05.035,Backward,10.1007/s00430-007-0052-3,2007.0,The threat of avian influenza A (H5N1). Part IV: development of vaccines
10.1016/j.vetmic.2012.05.035,Backward,10.4049/jimmunol.178.5.2979,2007.0,Targeting of Antigen to Dendritic Cells with Poly(γ-Glutamic Acid) Nanoparticles Induces Antigen-Specific Humoral and Cellular Immunity1
10.1016/j.vetmic.2012.05.035,Backward,10.1073/pnas.0603493103,2006.0,Activation of NF-κB by the intracellular expression of NF-κB-inducing kinase acts as a powerful vaccine adjuvant
