ID_B,ID_B_Org,ID_Project_Unique,ID_Paper,Year,Year_Perf,Department,Title,DOI,Sem_URL,Journal,Journal_Link,H_Index,Search_Scope,Project_Scope,Project_Scope_Nom,Project_Scope_Avg,Scope_All,Scope_Top_Raw,Scope_Top,Scope_Tree,Exploration,Abstract,Paper_Contribution,Paper_Org_Raw,Paper_Org_ENG,Paper_Org_KR,Paper_Org_Net,Authors,Authors_Nom,Authors_Count,Perf_Time,GDC_Paper,Num_External_Tie_Paper,Avg_Num_External_Tie_Paper,Central_1,Central_5,Central_10,Total_Funding,Gov_Funding,Period_Start,Period_End,Period,Num_Researchers,Ind_Sci_Tech,Industry_6T,RD_Stage,Eco_Soc_Purpose,Project_Net,Project_Net_Type,Num_Organizations,Num_Large_Firm,Num_Medium_Firm,Num_Small_Firm,Num_Univ,Num_RI,Num_Others,Net_Diversity,Net_Stability_Ind,Net_Stability_Org,Net_Incon_Unique,Net_Incon,Net_Incon_Paper,HHI,HHI_Reverse,GDC,Num_External_Ties,Avg_Num_External_Ties,Avg_Blau_Partner,Density_by_Year,Density_Ind,Density_Sci,Density_Ego,Num_Papers,Num_SCI_Papers,Num_Non_SCI_Papers,Num_Patents,Num_Applications,Num_Registrations,Num_Domestic_Patents,Num_Domestic_Applications,Num_Domestic_Registrations,Num_Foreign_Patents,Num_Foreign_Applications,Num_Foreign_Registrations,Num_Perf,SCI_YN,Joint_or_Contract,Project_Phase,Citation_Count,Citation_Weighted,Influential_Citation_Count,Inf_Citation_Weighted
163,201007530310301A,1355062273,1028,2012,2012,20,Novel Human Umbilical Vein Endothelial Cells (HUVEC)-Apoptosis Inhibitory Phytosterol Analogues: Insight into Their Structure-Activity Relationships,10.1007/s12272-012-0308-3,https://www.semanticscholar.org/paper/Novel-human-umbilical-vein-endothelial-cells-into-Lee-Marharjan/323306817e5ce950d675d4f523bff0b9e8f2c72f,ARCHIVES OF PHARMACAL RESEARCH,https://www.scimagojr.com/journalsearch.php?q=19958&tip=sid&clean=0,105,3,11,0.647058824,1.593220339,"Biochemistry, Genetics and Molecular Biology; Molecular Medicine; Chemistry; Organic Chemistry; Pharmacology, Toxicology and Pharmaceutics; Drug Discovery","Chemistry; Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics",Chemistry; Biochemistry Genetics and Molecular Biology; Pharmacology Toxicology and Pharmaceutics,Molecular Medicine; Organic Chemistry; Drug Discovery,0.717172783,,100,"연세대학, 서울대학",Yonsei University; Seoul National University,"연세대학, 서울대학",연세대학; 서울대학,Sujin Lee; Sony Marharjan; Jong-Wha Jung; Nam-Jung Kim; Kyeojin Kim; Y. Han; Changjin Lim; Hyun-Jung Choi; Young-Guen Kwon; Y. Suh,"['sujinlee', 'sonymarharjan', 'jongwhajung', 'namjungkim', 'kyeojinkim', 'yhan', 'changjinlim', 'hyunjungchoi', 'youngguenkwon', 'ysuh']",10,0,0.37994723,144,72,2,2,2,6795000000,4433000000,2008-12-01,2013-11-30,1825,45,7,2,2,4,"연세대학, 삼양바이오팜, 에스앤지바이오텍, 코메드메디칼, 큐라켐, 태웅메디칼, 한독약품, 동국제약, 연세대학, 연세대학","[4, 1, 3, 3, 3, 3, 1, 1, 4, 4]",10,3,0,4,3,0,0,0.66,0.033867801,0.185093884,0.860465116,0.433333333,0.5,0.597222222,0.402777778,0.011624528,80,10,0.42475757,0.001143385,0.001656497,0.002323214,0.00350273,59,57,2,56,33,23,45,24,21,11,9,2,115,1,2,5,4,0.362871813,0,0
163,201007530310301A,1355062273,1030,2012,2012,20,Differentially regulated functional gene clusters identified in early hypoxic cardiomyocytes,10.1007/s11033-012-1819-1,https://www.semanticscholar.org/paper/Differentially-regulated-functional-gene-clusters-Kim-Choi/36dda8a896a50827fe7a49f36b373937792aad00,MOLECULAR BIOLOGY REPORTS,https://www.scimagojr.com/journalsearch.php?q=14154&tip=sid&clean=0,90,2,11,0.647058824,1.593220339,"Biochemistry, Genetics and Molecular Biology; Genetics; Molecular Biology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,Genetics; Molecular Biology; Medicine (miscellaneous),0.717172783,,100,"국민건강보험공단일산병원, 연세대학, 연세대학, 조선대학","National Health Insurance Service Ilsan Hospital; Yonsei University; Yonsei University College of Medicine; Chosun University, College of Medicine","국민건강보험공단일산병원, 연세대학, 연세대학, 조선대학",국민건강보험공단일산병원; 연세대학; 연세대학; 조선대학,Do Kyun Kim; E. Choi; B. Song; Min-Ji Cha; Onju Ham; Se-yeon Lee; C. Lee; Jun-Hee Park; Heesang Song; K. Hwang,"['dokyunkim', 'echoi', 'bsong', 'minjicha', 'onjuham', 'seyeonlee', 'clee', 'junheepark', 'heesangsong', 'khwang']",10,0,0.222222222,84,28,1,1,2,6795000000,4433000000,2008-12-01,2013-11-30,1825,45,7,2,2,4,"연세대학, 삼양바이오팜, 에스앤지바이오텍, 코메드메디칼, 큐라켐, 태웅메디칼, 한독약품, 동국제약, 연세대학, 연세대학","[4, 1, 3, 3, 3, 3, 1, 1, 4, 4]",10,3,0,4,3,0,0,0.66,0.033867801,0.185093884,0.860465116,0.433333333,0.666666667,0.597222222,0.402777778,0.011624528,80,10,0.42475757,0.001143385,0.001656497,0.002323214,0.00350273,59,57,2,56,33,23,45,24,21,11,9,2,115,1,2,5,7,0.635025673,1,0.090717953
163,201007530310301A,1355062273,1038,2012,2012,20,Optical Coherence Tomography Evaluation of In-Stent Restenotic Lesions with Visible Microvessels,,https://www.semanticscholar.org/paper/Optical-coherence-tomography-evaluation-of-in-stent-Kim-Kim/08bc5a9d325171ca1d3d39f499299d9142d2f4cb,JOURNAL OF INVASIVE CARDIOLOGY,https://www.scimagojr.com/journalsearch.php?q=23881&tip=sid&clean=0,64,1,11,0.647058824,1.593220339,"Medicine; Cardiology and Cardiovascular Medicine; Medicine (miscellaneous); Radiology, Nuclear Medicine and Imaging",Medicine,Medicine,"Cardiology and Cardiovascular Medicine; Medicine (miscellaneous); Radiology, Nuclear Medicine and Imaging",0.717172783,"OBJECTIVE We sought to evaluate the characteristics of in-stent restenosis (ISR) lesions with microvessels, detected by an optical coherence tomography (OCT).   BACKGROUND No sufficient in vivo data exist regarding microvessel characteristics in ISR lesions.   METHODS Among 78 ISR lesions (drug-eluting stent, n = 72; bare-metal stent, n = 6) in our OCT registry database, visible microvessels were detected in 21 (27%). Microvessels were defined as low backscattering structures <200 횓쩌m in diameter on OCT. Clinical, angiographic, and OCT findings were compared between lesions with and without microvessels.   RESULTS Lesions with microvessels had a larger reference vessel diameter (2.90 횂짹 0.47 mm vs 2.58 횂짹 0.42 mm; P=.009) and post-stent minimum lumen diameter (2.76 횂짹 0.29 mm vs 2.54 횂짹 0.39 mm; P=.033) than those without microvessels. From OCT findings at the segment with minimal lumen cross-sectional area (CSA), neointimal hyperplasia (NIH) CSA (5.4 횂짹 1.7 mm횂짼 vs 4.2 횂짹 2.1 mm횂짼; P=.024) and percent NIH CSA (NIH CSA x 100/stent CSA) were significantly greater in lesions with microvessels (79 횂짹 12% vs 67 횂짹 16%; P=.001). On multivariate analysis, reference vessel diameter (odds ratio [OR], 4.64; 95% confidence interval [CI], 1.05-20.4; P=.043) and percent NIH CSA at the segment with minimal lumen CSA (OR, 1.06; 95% CI, 1.01-1.12; P=.021) were independent predictors of microvessels. From receiver operating characteristic analysis, the cut-off values of reference vessel diameter and percent NIH CSA predicting the presence of microvessels were 3.1 mm and 74%, respectively.   CONCLUSIONS Visible microvessels in ISR lesions might be associated with increased vessel size and extent of NIH.",100,"연세대학세브란스심장혈관병원, 연세대학",Severance Cardiovascular Hospital; Yonsei University College of Medicine,"연세대학세브란스심장혈관병원, 연세대학",연세대학; 연세대학,Byeong-Keuk Kim; Jung-Sun Kim; D. Shin; Y. Ko; D. Choi; Y. Jang; M. Hong,"['byeongkeukkim', 'jungsunkim', 'dshin', 'yko', 'dchoi', 'yjang', 'mhong']",7,0,0.215789474,82,82,1,1,1,6795000000,4433000000,2008-12-01,2013-11-30,1825,45,7,2,2,4,"연세대학, 삼양바이오팜, 에스앤지바이오텍, 코메드메디칼, 큐라켐, 태웅메디칼, 한독약품, 동국제약, 연세대학, 연세대학","[4, 1, 3, 3, 3, 3, 1, 1, 4, 4]",10,3,0,4,3,0,0,0.66,0.033867801,0.185093884,0.860465116,0.433333333,0,0.597222222,0.402777778,0.011624528,80,10,0.42475757,0.001143385,0.001656497,0.002323214,0.00350273,59,57,2,56,33,23,45,24,21,11,9,2,115,1,2,5,10,0.907179533,0,0
163,201007530310301A,1355062274,1085,2012,2012,20,Pretreatment Neutrophil:Lymphocyte Ratio as a Prognostic Factor in Cervical Carcinoma,,https://www.semanticscholar.org/paper/Pretreatment-neutrophil%3Alymphocyte-ratio-as-a-in-Lee-Choi/b26f67a2f26b5663e5793c1cd423e13f9cd8536d,ANTICANCER RESEARCH,https://www.scimagojr.com/journalsearch.php?q=28728&tip=sid&clean=0,136,2,5,0.294117647,1.482758621,"Biochemistry, Genetics and Molecular Biology; Cancer Research; Medicine; Medicine (miscellaneous); Oncology","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,Cancer Research; Medicine (miscellaneous); Oncology,0.592116354,,50,성균관대학삼성서울병원,Sungkyunkwan University,성균관대학삼성서울병원,성균관대학,YOO-YOUNG LEE; CHEL HUN CHOI; HA-JEONG KIM; TAE-JOONG KIM; JEONG-WON LEE; JE-HO LEE; DUK-SOO BAE; BYOUNG-GIE KIM,"['yooyounglee', 'chelhunchoi', 'hajeongkim', 'taejoongkim', 'jeongwonlee', 'jeholee', 'duksoobae', 'byounggiekim']",8,0,0.202631579,77,77,1,1,1,9100000000,4600000000,2009-12-01,2014-11-30,1825,14,7,2,2,4,"삼성서울병원, 오리엔트바이오, 고려대학, 삼성서울병원, 에이티아이","[6, 3, 4, 6, 3]",5,0,0,2,1,0,2,0.64,0.034761543,0.383025452,0.888888889,0.480519481,0,0.911286929,0.088713071,0.015683997,108,27,0.399140545,0.001143385,0.001656497,0.002323214,0.003458006,29,29,0,37,26,11,34,23,11,3,3,0,66,1,2,4,123,11.15830825,6,0.54430772
535,4.61E+22,1395031318,1566,2013,2013,12,Development of a novel codominant molecular marker for chili veinal mottle virus resistance in Capsicum annuum L.,10.1007/s10681-013-0897-z,https://www.semanticscholar.org/paper/Development-of-a-novel-codominant-molecular-marker-Lee-An/7d5d794645d46f32d5c58115535a4fc8a64663dd,EUPHYTICA,https://www.scimagojr.com/journalsearch.php?q=56471&tip=sid&clean=0,122,2,2,0.117647059,1.5,"Agricultural and Biological Sciences; Agronomy and Crop Science; Horticulture; Plant Science; Biochemistry, Genetics and Molecular Biology; Genetics","Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Biochemistry Genetics and Molecular Biology; Agricultural and Biological Sciences,Agronomy and Crop Science; Horticulture; Plant Science; Genetics,0.292893219,,100,"서울대학, 농우바이오",Seoul National University; Nongwoo Bio Co.,"서울대학, 농우바이오",서울대학; 농우바이오,Heung-Ryul Lee; Hye Jung An; Young Gon You; Jangha Lee; Hyoun-Joung Kim; B. Kang; C. Harn,"['heungryullee', 'hyejungan', 'younggonyou', 'janghalee', 'hyounjoungkim', 'bkang', 'charn']",7,0,0.370253165,117,58.5,1,1,1,140000000,140000000,2012-05-01,2014-12-31,974,2,6,2,1,6,"농우바이오, 서울대학","[2, 4]",2,0,1,0,1,0,0,0.5,0,0.2,0.6,0.5,0,0.954570038,0.045429962,0.016572456,129,64.5,0.431894215,0.001025276,0.001459653,0.002219238,0.002355674,2,2,0,4,2,2,4,2,2,0,0,0,6,1,2,2,17,1.883653692,1,0.110803158
535,4.61E+22,1395035870,1588,2014,2014,12,An EST-based linkage map reveals chromosomal translocation in Capsicum,10.1007/s11032-014-0089-0,https://www.semanticscholar.org/paper/An-EST-based-linkage-map-reveals-chromosomal-in-Park-Jung/3b462be67adf518825c8a05320323324d734b344,MOLECULAR BREEDING,https://www.scimagojr.com/journalsearch.php?q=19357&tip=sid&clean=0,116,2,3,0.176470588,2,"Agricultural and Biological Sciences; Agronomy and Crop Science; Plant Science; Biochemistry, Genetics and Molecular Biology; Biotechnology; Genetics; Molecular Biology","Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Biochemistry Genetics and Molecular Biology; Agricultural and Biological Sciences,Agronomy and Crop Science; Plant Science; Biotechnology; Genetics; Molecular Biology,0.727834473,,33.33333333,"서울대학, 농림부, 위스콘신매디슨대학","Plant Genomics and Breeding Institute; Ministry of Agriculture and Forestry, Korea; University of Wisconsin-Madison","서울대학, 농림부, 위스콘신-매디슨대학",서울대학; 농림부; 위스콘신-매디슨대학,Soung-Woo Park; Jin-kee Jung; Eunah Choi; Jin-Kyung Kwon; Jin-ho Kang; M. Jahn; B. Kang,"['soungwoopark', 'jinkeejung', 'eunahchoi', 'jinkyungkwon', 'jinhokang', 'mjahn', 'bkang']",7,0,0.341145833,131,43.66666667,1,2,2,140000000,140000000,2012-05-01,2014-12-31,974,2,6,2,1,6,"농우바이오, 서울대학","[1, 4]",2,1,0,0,1,0,0,0.5,0.282539683,0.288888889,0.833333333,0.6,0.666666667,0.94786352,0.05213648,0.014667365,112,56,0.450583623,0.000969273,0.001320527,0.002210434,0.002567344,3,3,0,1,1,0,1,1,0,0,0,0,4,1,2,3,17,2.300699815,3,0.40600585
529,4.61E+22,1395037060,1595,2014,2014,12,Behavioral Analysis of Cloned Puppies Derived from an Elite Drug-Detection Dog,10.1007/s10519-013-9620-z,https://www.semanticscholar.org/paper/Behavioral-Analysis-of-Cloned-Puppies-Derived-from-Choi-Lee/59386ab42f9521e36552eca871aeab04c25aabd4,BEHAVIOR GENETICS,https://www.scimagojr.com/journalsearch.php?q=21741&tip=sid&clean=0,103,3,5,0.294117647,2,"Agricultural and Biological Sciences; Ecology, Evolution, Behavior and Systematics; Biochemistry, Genetics and Molecular Biology; Genetics; Medicine; Genetics (clinical)","Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Medicine",Biochemistry Genetics and Molecular Biology; Agricultural and Biological Sciences; Medicine,"Ecology, Evolution, Behavior and Systematics; Genetics; Genetics (clinical)",0.931958618,,50,"서울대학, 서울대학, 관세청",Institute of Advanced Machines and Design; Seoul National University; Customs Border Control Training Center,"서울대학, 서울대학, 관세청",서울대학; 서울대학; 관세청,Jin Choi; J. Lee; H. Oh; Min Jung Kim; Geon A Kim; E. Park; Y. Jo; Sang Im Lee; Do Gyo Hong; Byeong-chun Lee,"['jinchoi', 'jlee', 'hoh', 'minjungkim', 'geonakim', 'epark', 'yjo', 'sangimlee', 'dogyohong', 'byeongchunlee']",10,0,0.342857143,132,66,1,1,1,260000000,260000000,2012-05-01,2014-12-31,974,1,6,2,2,6,"서울대학, 케이스템셀","[4, 2]",2,0,1,0,1,0,0,0.5,0.301984127,0.243716931,0.9,0.642857143,0.5,0.981819712,0.018180288,0.014274489,109,54.5,0.45123241,0.000969273,0.001320527,0.002210434,0.002570669,4,4,0,2,1,1,2,1,1,0,0,0,6,1,2,3,13,1.759358682,0,0
529,4.61E+22,1395039137,1600,2014,2014,12,Advances in antimicrobial agents based lysosomes,10.1007/s13273-014-0025-8,https://www.semanticscholar.org/paper/Advances-in-antimicrobial-agents-based-lysosomes-Bang-Sekhon/9597ae24ae699bb62be3b3e55f7c9277c82cfa13,MOLECULAR & CELLULAR TOXICOLOGY,https://www.scimagojr.com/journalsearch.php?q=17592&tip=sid&clean=0,556,1,4,0.235294118,2.5,"Biochemistry, Genetics and Molecular Biology; Biochemistry; Cell Biology; Molecular Biology","Biochemistry, Genetics and Molecular Biology",Biochemistry Genetics and Molecular Biology,Biochemistry; Cell Biology; Molecular Biology,0.5,,100,"충북대학, 전북대학",Chungbuk National University; Jeonbuk National University,"충북대학, 전북대학",충북대학; 전북대학,S. H. Bang; S. S. Sekhon; Ji-young Ahn; Yang-Hoon Kim; Jiho Min,"['shbang', 'sssekhon', 'jiyoungahn', 'yanghoonkim', 'jihomin']",5,0,0.155844156,60,30,0,0,0,400000000,400000000,2014-04-01,2016-12-31,1005,4,10,2,3,13,"전북대학, 비타바이오","[4, 3]",2,0,0,1,1,0,0,0.5,0.8,1,0.5,0.5,0.5,0.948753463,0.051246537,0.004976427,38,19,0.504849823,0.000969273,0.001320527,0.002210434,0.005180937,2,2,0,7,3,4,7,3,4,0,0,0,9,1,2,1,7,0.947346983,0,0
547,4.71E+22,1395039772,1604,2015,2015,12,"Melanin reduction by peroxidase activity in lysosome-related organelle extracts from hen egg whites, HeLa cells, and Saccharomyces cerevisiae",10.1007/s13273-015-0047-x,https://www.semanticscholar.org/paper/Melanin-reduction-by-peroxidase-activity-in-from-Yoon-Kim/0e09160196519fef07dcc8b73b74fac528d1ea2c,Molecular and Cellular Toxicology,https://www.scimagojr.com/journalsearch.php?q=19700180522&tip=sid&clean=0,28,3,10,0.588235294,3.5,"Environmental Science; Health, Toxicology and Mutagenesis; Medicine; Pathology and Forensic Medicine; Public Health, Environmental and Occupational Health; Pharmacology, Toxicology and Pharmaceutics; Pharmacology, Toxicology and Pharmaceutics (miscellaneous); Toxicology","Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics",Environmental Science; Medicine; Pharmacology Toxicology and Pharmaceutics,"Health, Toxicology and Mutagenesis; Pathology and Forensic Medicine; Public Health, Environmental and Occupational Health; Pharmacology, Toxicology and Pharmaceutics (miscellaneous); Toxicology",0.855694113,,100,"전남대학, 충북대학, 전북대학, 한려대학",Chonnam National University; Chungbuk National University; Jeonbuk National University; Hanlyo University,"전남대학, 충북대학, 전북대학, 한려대학",전남대학; 충북대학; 전북대학; 한려대학,Jihee Yoon; Yang-Hoon Kim; Ji-young Ahn; Hyun-Cheol Lee; S. Oh; B. Chung; Jiho Min,"['jiheeyoon', 'yanghoonkim', 'jiyoungahn', 'hyuncheollee', 'soh', 'bchung', 'jihomin']",7,0,0.206467662,83,20.75,0,1,3,400000000,400000000,2014-04-01,2016-12-31,1005,4,10,2,1,13,"전북대학, 비타바이오","[4, 3]",2,0,0,1,1,0,0,0.5,0.29472102,0.75,0.75,0.6,0.75,0.976747405,0.023252595,0.008404192,85,42.5,0.486738996,0.000623885,0.000835899,0.001287425,0.004683688,4,3,1,7,5,2,7,5,2,0,0,0,11,1,2,2,13,2.148885547,0,0
541,4.71E+22,1395040888,1605,2015,2016,12,Color reduction of melanin by lysosomal and peroxisomal enzymes isolated from mammalian cells,10.1007/s11010-015-2645-2,https://www.semanticscholar.org/paper/Color-reduction-of-melanin-by-lysosomal-and-enzymes-Park-Sekhon/7404f3cd9281af220f3219ca68f2d25a23b9ac65,MOLECULAR AND CELLULAR BIOCHEMISTRY,https://www.scimagojr.com/journalsearch.php?q=14134&tip=sid&clean=0,135,2,2,0.117647059,2,"Biochemistry, Genetics and Molecular Biology; Cell Biology; Clinical Biochemistry; Molecular Biology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine",Biochemistry Genetics and Molecular Biology; Medicine,Cell Biology; Clinical Biochemistry; Molecular Biology; Medicine (miscellaneous),,,100,"충북대학, 전북대학",Chungbuk National University; Jeonbuk National University,"충북대학, 전북대학",충북대학; 전북대학,D. Park; S. S. Sekhon; Jihee Yoon; Yang-Hoon Kim; Jiho Min,"['dpark', 'sssekhon', 'jiheeyoon', 'yanghoonkim', 'jihomin']",5,1,0.123762376,50,25,0,0,2,200000000,200000000,2015-04-01,2017-12-31,1005,3,10,2,1,13,"전북대학, 이코바이오","[4, 3]",2,0,0,1,1,0,0,0.5,,,0.5,0.5,0.5,0.976747405,0.023252595,0.008404192,85,42.5,0.486738996,0.000623885,0.000835899,0.001287425,0.004683688,1,1,0,6,3,3,6,3,3,0,0,0,7,1,2,1,7,1.413275626,0,0
546,4.71E+22,1395044790,1615,2016,2016,12,Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice,10.1093/jxb/erw002,,JOURNAL OF EXPERIMENTAL BOTANY,https://www.scimagojr.com/journalsearch.php?q=19210&tip=sid&clean=0,293,2,2,0.117647059,2,"Agricultural and Biological Sciences; Plant Science; Biochemistry, Genetics and Molecular Biology; Physiology","Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Biochemistry Genetics and Molecular Biology; Agricultural and Biological Sciences,Plant Science; Physiology,,"Lamina inclination is a key agronomical character that determines plant architecture and is sensitive to auxin and brassinosteroids (BRs). Loose Plant Architecture1 (LPA1) in rice (Oryza sativa) and its Arabidopsis homologues (SGR5/AtIDD15) have been reported to control plant architecture and auxin homeostasis. This study explores the role of LPA1 in determining lamina inclination in rice. LPA1 acts as a positive regulator to suppress lamina bending. Genetic and biochemical data indicate that LPA1 suppresses the auxin signalling that interacts with C-22-hydroxylated and 6-deoxo BRs, which regulates lamina inclination independently of OsBRI1. Mutant lpa1 plants are hypersensitive to indole-3-acetic acid (IAA) during the lamina inclination response, which is suppressed by the brassinazole (Brz) inhibitor of C-22 hydroxylase involved in BR synthesis. A strong synergic effect is detected between lpa1 and d2 (the defective mutant for catalysis of C-23-hydroxylated BRs) during IAA-mediated lamina inclination. No significant interaction between LPA1 and OsBRI1 was identified. The lpa1 mutant is sensitive to C-22-hydroxylated and 6-deoxo BRs in the d61-1 (rice BRI1 mutant) background. We present evidence verifying that two independent pathways function via either BRs or BRI1 to determine IAA-mediated lamina inclination in rice. RNA sequencing analysis and qRT-PCR indicate that LPA1 influences the expression of three OsPIN genes (OsPIN1a, OsPIN1c and OsPIN3a), which suggests that auxin flux might be an important factor in LPA1-mediated lamina inclination in rice.",100,"riken지속가능한자원과학센터, 농촌진흥청, 원광대학, 경상대학, 조에츠교육대학, 심양농업대학, 경희대학",RIKEN Center for Sustainable Resource Science; Rural Development Administration; Wonkwang University; Gyeongsang National University; Joetsu University of Education; Shenyang Agricultural University; Kyung Hee University,"RIKEN지속가능한자원과학센터, 농촌진흥청, 원광대학, 경상대학, 조에츠교육대학, 심양농업대학, 경희대학",RIKEN지속가능한자원과학센터; 농촌진흥청; 원광대학; 경상대학; 조에츠교육대학; 심양농업대학; 경희대학,Jing Miao Liu; Soon Ju Park; Jin Huang; Eun Jin Lee; Yuan Hu Xuan; Byoung Il Je; Vikranth Kumar; Ryza A. Priatama; Vimal Raj K; Sung Hoon Kim; Myung Ki Min; Jun Hyeon Cho; Tae Ho Kim; Anil Kumar Nalini Chandran; Ki Hong Jung; Suguru Takatsuto; Shozo Fujioka; Chang-deok Han,"['jingmiaoliu', 'soonjupark', 'jinhuang', 'eunjinlee', 'yuanhuxuan', 'byoungilje', 'vikranthkumar', 'ryzaapriatama', 'vimalrajk', 'sunghoonkim', 'myungkimin', 'junhyeoncho', 'taehokim', 'anilkumarnalinichandran', 'kihongjung', 'sugurutakatsuto', 'shozofujioka', 'changdeokhan']",18,0,0.225,90,12.85714286,1,2,4,100000000,100000000,2015-01-15,2017-12-31,1081,4,6,2,1,6,"경상대학, 농우바이오","[4, 1]",2,1,0,0,1,0,0,0.5,,,0.857142857,0.857142857,0.857142857,0.84120983,0.15879017,0.00199861,23,11.5,0.474464467,0.000550741,0.000733851,0.001190378,0.00772133,1,1,0,2,1,1,2,1,1,0,0,0,3,1,2,2,12,2.422758216,0,0
547,4.71E+22,1395044945,1624,2016,2016,12,Lysosome based toxic detection in Saccharomyces cerevisiae using novel portable fluorometer,10.1007/s13273-016-0017-y,https://www.semanticscholar.org/paper/Lysosome-based-toxic-detection-in-Saccharomyces-Nguyen-Ahn/127fdd1342aebd949067d6bf1e966f85760ac217,MOLECULAR & CELLULAR TOXICOLOGY,https://www.scimagojr.com/journalsearch.php?q=17592&tip=sid&clean=0,556,1,4,0.235294118,1.666666667,"Biochemistry, Genetics and Molecular Biology; Biochemistry; Cell Biology; Molecular Biology","Biochemistry, Genetics and Molecular Biology",Biochemistry Genetics and Molecular Biology,Biochemistry; Cell Biology; Molecular Biology,0.280587462,,100,"충북대학, 전북대학",Chungbuk National University; Jeonbuk National University,"충북대학, 전북대학",충북대학; 전북대학,Ngoc-Tu Nguyen; Ji-young Ahn; S. H. Bang; Dong-Kwan Kim; Duk-Min Kim; Yang-Hoon Kim; Jiho Min,"['ngoctunguyen', 'jiyoungahn', 'shbang', 'dongkwankim', 'dukminkim', 'yanghoonkim', 'jihomin']",7,0,0.185185185,75,37.5,0,2,2,400000000,400000000,2014-04-01,2016-12-31,1005,4,10,2,1,13,"전북대학, 비타바이오","[4, 3]",2,0,0,1,1,0,0,0.5,0.44473545,1,0.5,0.5,0.5,0.962976148,0.037023852,0.004605492,53,26.5,0.485511535,0.000550741,0.000733851,0.001190378,0.005167754,6,5,1,4,2,2,4,2,2,0,0,0,10,1,2,3,1,0.201896518,0,0
547,4.71E+22,1395044945,1625,2016,2016,12,Lysosome-related organelles extracts from egg-white for hypermelanosis reduction,10.1007/s13273-016-0022-1,https://www.semanticscholar.org/paper/Lysosome-related-organelles-extracts-from-egg-white-Yoon-Oh/aa187c6400cb4ae46a47fc006c18125e514d092e,MOLECULAR & CELLULAR TOXICOLOGY,https://www.scimagojr.com/journalsearch.php?q=17592&tip=sid&clean=0,556,1,4,0.235294118,1.666666667,"Biochemistry, Genetics and Molecular Biology; Biochemistry; Cell Biology; Molecular Biology","Biochemistry, Genetics and Molecular Biology",Biochemistry Genetics and Molecular Biology,Biochemistry; Cell Biology; Molecular Biology,0.280587462,,100,"충북대학, 전북대학",Chungbuk National University; Jeonbuk National University,"충북대학, 전북대학",충북대학; 전북대학,Jihee Yoon; Min-Ju Oh; Ji-young Ahn; S. S. Sekhon; Yang-Hoon Kim; Jiho Min,"['jiheeyoon', 'minjuoh', 'jiyoungahn', 'sssekhon', 'yanghoonkim', 'jihomin']",6,0,0.185185185,75,37.5,0,2,2,400000000,400000000,2014-04-01,2016-12-31,1005,4,10,2,1,13,"전북대학, 비타바이오","[4, 3]",2,0,0,1,1,0,0,0.5,0.44473545,1,0.5,0.5,0.5,0.962976148,0.037023852,0.004605492,53,26.5,0.485511535,0.000550741,0.000733851,0.001190378,0.005167754,6,5,1,4,2,2,4,2,2,0,0,0,10,1,2,3,2,0.403793036,0,0
